RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"If I was in that situation, I would be comfortable sharing the information as it is important to have a well-balanced diet especially if I am in a life or death situation. If I am a vegetarian, then the doctor would be able to take this into account when looking into my diet. Although, I might find it unusual that the doctor would ask about my personal values, I would be open to telling them.","{'NEG': 0.0059558916836977005, 'NEU': 0.837527871131897, 'POS': 0.15651626884937286}",NEU,"{'others': 0.9699767231941223, 'joy': 0.013161346316337585, 'sadness': 0.004673880524933338, 'anger': 0.0010382126783952117, 'surprise': 0.0022796648554503918, 'disgust': 0.002774667926132679, 'fear': 0.006095537915825844}",others,"{'not ironic': 0.9581644535064697, 'ironic': 0.04183553159236908}",not ironic
"I would rate this as a 2 as even though I think that eating a balanced diet is crucial for a healthy life and I don't mind sharing that information, I find it weird that a doctor would be asking me about my personal values and beliefs.","{'NEG': 0.21654197573661804, 'NEU': 0.7560564279556274, 'POS': 0.02740161493420601}",NEU,"{'others': 0.9747762084007263, 'joy': 0.009778612293303013, 'sadness': 0.0015897112898528576, 'anger': 0.0007295974646694958, 'surprise': 0.0056321765296161175, 'disgust': 0.0037997025065124035, 'fear': 0.0036940029822289944}",others,"{'not ironic': 0.9411032795906067, 'ironic': 0.0588967390358448}",not ironic
"I would rate this as a 3 as, while I understand the importance of knowing the patient's beliefs in order to tailor treatment, the doctor could be using this information to profile me, but I would expect them to be professional about it and keep all the information confidential.","{'NEG': 0.025877807289361954, 'NEU': 0.9106257557868958, 'POS': 0.06349647790193558}",NEU,"{'others': 0.9756021499633789, 'joy': 0.008173848502337933, 'sadness': 0.0028708577156066895, 'anger': 0.0011181632289662957, 'surprise': 0.0025981650687754154, 'disgust': 0.005202927626669407, 'fear': 0.004433898720890284}",others,"{'not ironic': 0.9484870433807373, 'ironic': 0.05151299387216568}",not ironic
"I would rate this as a 2 as I think that personal beliefs and habits could possibly affect treatment, so it's not completely irrelevant. However, I find it a little weird that a doctor would go to the lengths to figure this out as I would assume it would be up to me to disclose this information and not them to probe into it.","{'NEG': 0.24514232575893402, 'NEU': 0.7440120577812195, 'POS': 0.010845651850104332}",NEU,"{'others': 0.592477560043335, 'joy': 0.004273643717169762, 'sadness': 0.004314527381211519, 'anger': 0.004114770796149969, 'surprise': 0.008129224181175232, 'disgust': 0.38091591000556946, 'fear': 0.005774392746388912}",others,"{'not ironic': 0.9403815865516663, 'ironic': 0.059618376195430756}",not ironic
"I would rate this a 2 as, while I think most people would trust their doctors and feel responsible to answer their question because they are the expert. However, it would not be uncommon for them to feel a bit confused and not understand why the question is being asked.","{'NEG': 0.11491218209266663, 'NEU': 0.8315059542655945, 'POS': 0.053581852465867996}",NEU,"{'others': 0.9781041741371155, 'joy': 0.009535697288811207, 'sadness': 0.002071702852845192, 'anger': 0.000814332626760006, 'surprise': 0.002547299023717642, 'disgust': 0.004436091054230928, 'fear': 0.0024905726313591003}",others,"{'not ironic': 0.9415786266326904, 'ironic': 0.0584213025867939}",not ironic
"Yes, I would be comfortable sharing this information as I don't see anything weird for the parents to know, if anything, it might help them to understand his behavior change better.","{'NEG': 0.0020614522509276867, 'NEU': 0.16684675216674805, 'POS': 0.8310918211936951}",POS,"{'others': 0.9708126783370972, 'joy': 0.01619095914065838, 'sadness': 0.0014647742500528693, 'anger': 0.0007768714567646384, 'surprise': 0.004171932116150856, 'disgust': 0.0026423970703035593, 'fear': 0.003940392751246691}",others,"{'not ironic': 0.9528495073318481, 'ironic': 0.04715046286582947}",not ironic
"I would rate this as a 1 as it is not uncommon for parents to get concerned about a child's behavior and want to understand why they are acting out of character. It is also not unusual to change your diet and habits, so I would see no harm in sharing that information. However, I would still respect if the child did not want to share it with their parents.","{'NEG': 0.02545771934092045, 'NEU': 0.8740667104721069, 'POS': 0.10047560185194016}",NEU,"{'others': 0.9753044247627258, 'joy': 0.010691924020648003, 'sadness': 0.002961310325190425, 'anger': 0.0007964373799040914, 'surprise': 0.0021035585086792707, 'disgust': 0.005058972164988518, 'fear': 0.0030833720229566097}",others,"{'not ironic': 0.9508453607559204, 'ironic': 0.049154605716466904}",not ironic
"I would rate this as a 4 as most parents, although they can get emotional at times, mean well and are looking out for the best interests of the child. There's the slight risk that parents may react emotionally or try to micromanage the child's behavior change, but I think the benefits of telling them outweigh the risks.","{'NEG': 0.004175413399934769, 'NEU': 0.21060515940189362, 'POS': 0.7852193713188171}",POS,"{'others': 0.9605039358139038, 'joy': 0.013533543795347214, 'sadness': 0.003553659189492464, 'anger': 0.0008591010118834674, 'surprise': 0.0030062266159802675, 'disgust': 0.002917435485869646, 'fear': 0.015626210719347}",others,"{'not ironic': 0.9567999839782715, 'ironic': 0.043199967592954636}",not ironic
"I would rate this as a 2 as it is important to maintain open communication with parents to prevent miscommunication about the situation. Even though the information is harmless and the parents are genuinely worried, it is not necessarily valid to expect them to understand why someone would switch their diet.","{'NEG': 0.06174786761403084, 'NEU': 0.8955385088920593, 'POS': 0.04271354153752327}",NEU,"{'others': 0.9642539024353027, 'joy': 0.012280689552426338, 'sadness': 0.002881247317418456, 'anger': 0.0008426455315202475, 'surprise': 0.003363174619153142, 'disgust': 0.0029237314593046904, 'fear': 0.013454577885568142}",others,"{'not ironic': 0.9548854827880859, 'ironic': 0.04511455073952675}",not ironic
"I would rate this as a 3 as while it is natural for parents to want to be in the know and be there for their child, it is not a given that the child wants or need to disclose this personal information. Although, many people would feel obligated to share that information since the parents are concerned.","{'NEG': 0.017126822844147682, 'NEU': 0.9389910697937012, 'POS': 0.04388216882944107}",NEU,"{'others': 0.9665918350219727, 'joy': 0.00993279181420803, 'sadness': 0.006810810882598162, 'anger': 0.0007800892344675958, 'surprise': 0.003083948977291584, 'disgust': 0.007336367852985859, 'fear': 0.005464144982397556}",others,"{'not ironic': 0.9214172959327698, 'ironic': 0.07858265936374664}",not ironic
"Yes, I would be comfortable sharing this information with Richard as he wants to support me, in my experience, I would assume that he will be open-minded and not judgmental when I tell him about my situation. I would feel grateful and not hesitant to share this information with him.","{'NEG': 0.0011487315641716123, 'NEU': 0.0382867157459259, 'POS': 0.9605644941329956}",POS,"{'others': 0.9095971584320068, 'joy': 0.07834901660680771, 'sadness': 0.0031772255897521973, 'anger': 0.0007857808959670365, 'surprise': 0.0027091247029602528, 'disgust': 0.0015803510323166847, 'fear': 0.0038013411685824394}",others,"{'not ironic': 0.9571142792701721, 'ironic': 0.04288570582866669}",not ironic
"I would rate this as a 1, as there is the risk of Richard having certain opinions about my choice of being a vegetarian, and he might judge me for choosing that lifestyle. However, it's possible that he would be supportive and understanding, which would make me feel more comfortable opening up to him.","{'NEG': 0.005880939774215221, 'NEU': 0.39910978078842163, 'POS': 0.5950092673301697}",POS,"{'others': 0.9527485370635986, 'joy': 0.033616162836551666, 'sadness': 0.0026345266960561275, 'anger': 0.0007780975429341197, 'surprise': 0.003443965455517173, 'disgust': 0.0014402964152395725, 'fear': 0.0053384131751954556}",others,"{'not ironic': 0.9536142349243164, 'ironic': 0.046385787427425385}",not ironic
"I would rate this as a 1 because despite Richard potentially having strong opinions about being a vegetarian, I trust that he will respect me as a person and will not judge me for your dietary choices. I also know that he is a good and loyal friend who has my best interest at heart and cares about my well-being.","{'NEG': 0.0016475245356559753, 'NEU': 0.028465647250413895, 'POS': 0.9698867797851562}",POS,"{'others': 0.9216420650482178, 'joy': 0.06527996063232422, 'sadness': 0.004639526829123497, 'anger': 0.0008537062676623464, 'surprise': 0.0023567406460642815, 'disgust': 0.0021995294373482466, 'fear': 0.0030284372624009848}",others,"{'not ironic': 0.9589540958404541, 'ironic': 0.0410459004342556}",not ironic
"I would rate it as a 2 as it is possible that the information will help Richard better understand why I made that decision. This information is useful to inform him of my new lifestyle, and it is easier for him to give support by understanding the whole situation. However, it is still my personal choice to share that information, and there are no guarantees that he will support my decision even if I tell him.

","{'NEG': 0.0016795246629044414, 'NEU': 0.19873115420341492, 'POS': 0.7995893955230713}",POS,"{'others': 0.9622359871864319, 'joy': 0.021362729370594025, 'sadness': 0.0027550423983484507, 'anger': 0.0007765056798234582, 'surprise': 0.003671771613880992, 'disgust': 0.0015585514483973384, 'fear': 0.007639357820153236}",others,"{'not ironic': 0.957310140132904, 'ironic': 0.04268987104296684}",not ironic
"I would assign it a 3 as I believe that friends like Richard genuinely want to help and support their friends, and would expect that most people would, under normal circumstances, share such information if asked. He may already have suspected that I am facing challenges, and this would give him an opportunity to offer support rather than just speculating about what is going on in my life.","{'NEG': 0.0018215981544926763, 'NEU': 0.11549995094537735, 'POS': 0.8826783895492554}",POS,"{'others': 0.9756229519844055, 'joy': 0.011037672869861126, 'sadness': 0.002913689473643899, 'anger': 0.0006606016540899873, 'surprise': 0.0022338139824569225, 'disgust': 0.00430407514795661, 'fear': 0.003227172652259469}",others,"{'not ironic': 0.955367922782898, 'ironic': 0.04463212564587593}",not ironic
"I would be very uncomfortable in this situation so sharing the information would be reluctant but if the bully is threatening my life, I would rather reveal this personal information to ensure my safety.","{'NEG': 0.6209113597869873, 'NEU': 0.37335535883903503, 'POS': 0.005733280908316374}",NEG,"{'others': 0.2797885835170746, 'joy': 0.0050870454870164394, 'sadness': 0.02613121271133423, 'anger': 0.004723553545773029, 'surprise': 0.0038901071529835463, 'disgust': 0.03189869597554207, 'fear': 0.6484808325767517}",fear,"{'not ironic': 0.943087100982666, 'ironic': 0.05691292881965637}",not ironic
